,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2381,2015-12-10,Dartmoor,7.9,25.2,0.2,5.6,10.7,W,43.0,NNW,SW,4.0,20.0,70.0,45.0,1015.8,1012.2,,,16.0,22.1,No,0.6,No
2382,2015-12-11,Dartmoor,9.4,18.0,0.6,6.4,8.1,WSW,48.0,W,SW,15.0,31.0,93.0,52.0,1011.9,1014.6,,,12.4,14.6,No,1.6,Yes
2383,2015-12-12,Dartmoor,4.8,19.6,1.6,5.6,6.6,SSW,30.0,NNW,SSW,2.0,19.0,75.0,46.0,1020.0,1018.9,,,11.4,16.9,Yes,0.0,No
2384,2015-12-13,Dartmoor,5.0,25.2,0.0,4.0,12.9,SSW,35.0,NNE,SSW,2.0,22.0,63.0,41.0,1016.0,1013.5,,,14.0,23.0,No,0.0,No
2385,2015-12-14,Dartmoor,6.2,29.2,0.0,6.0,10.4,ESE,35.0,ESE,SSW,11.0,13.0,66.0,32.0,1015.5,1014.3,,,17.8,28.0,No,0.0,No
2386,2015-12-15,Dartmoor,12.9,33.3,0.0,6.8,12.6,ESE,35.0,ESE,ESE,7.0,17.0,50.0,27.0,1014.9,1013.5,,,20.1,32.5,No,0.0,No
2387,2015-12-16,Dartmoor,12.6,35.6,0.0,8.4,13.4,SE,37.0,E,ENE,17.0,9.0,53.0,13.0,1016.4,1013.3,,,21.8,33.7,No,0.0,No
2388,2015-12-17,Dartmoor,12.6,37.8,0.0,8.2,13.6,S,37.0,ESE,W,4.0,9.0,60.0,15.0,1013.5,1010.8,,,22.1,36.0,No,0.0,No
2389,2015-12-18,Dartmoor,13.9,33.6,0.0,9.8,10.7,ESE,43.0,SSE,SSE,17.0,17.0,79.0,31.0,1012.2,1008.6,,,18.2,31.9,No,0.0,No
2390,2015-12-19,Dartmoor,13.9,43.2,0.0,6.6,9.3,WNW,59.0,N,WNW,13.0,30.0,37.0,14.0,1004.4,1001.2,,,28.7,39.7,No,0.0,No
2391,2015-12-20,Dartmoor,21.7,23.1,0.0,13.8,6.7,SW,50.0,W,W,17.0,22.0,61.0,54.0,1002.7,1007.5,,,23.1,21.4,No,4.6,Yes
2392,2015-12-21,Dartmoor,11.9,21.1,4.6,5.8,10.2,S,44.0,S,S,15.0,26.0,58.0,42.0,1022.6,1023.4,,,15.3,19.5,Yes,0.0,No
2393,2015-12-22,Dartmoor,6.7,24.8,0.0,5.4,13.4,SE,43.0,SE,SSE,30.0,17.0,57.0,36.0,1023.8,1020.1,,,15.5,24.2,No,0.0,No
2394,2015-12-23,Dartmoor,7.6,30.6,0.0,6.8,13.6,SE,39.0,SSE,SSW,11.0,13.0,77.0,29.0,1018.8,1015.6,,,17.3,29.5,No,0.0,No
2395,2015-12-24,Dartmoor,10.8,38.3,0.0,8.0,13.6,SSW,43.0,ENE,NNW,7.0,20.0,58.0,9.0,1013.7,1009.2,,,21.1,36.8,No,0.0,No
2396,2015-12-25,Dartmoor,17.6,38.8,0.0,13.8,7.1,NNW,63.0,NNE,NNW,30.0,37.0,20.0,14.0,1005.1,1000.3,,,29.5,36.5,No,6.2,Yes
2397,2015-12-26,Dartmoor,11.0,18.9,6.2,11.8,11.5,SSW,54.0,SW,SSW,22.0,26.0,64.0,64.0,1009.8,1014.7,,,15.6,15.8,Yes,0.0,No
2398,2015-12-27,Dartmoor,5.3,22.4,0.0,4.6,11.2,SSW,35.0,ENE,SSW,2.0,17.0,84.0,42.0,1024.6,1025.0,,,11.0,20.4,No,0.0,No
2399,2015-12-28,Dartmoor,5.5,26.1,0.0,5.6,13.6,SW,46.0,E,SSW,7.0,24.0,64.0,43.0,1026.7,1024.3,,,15.1,22.9,No,0.0,No
2400,2015-12-29,Dartmoor,7.7,30.6,0.0,6.6,13.6,ESE,39.0,ENE,SSW,11.0,19.0,62.0,26.0,1023.2,1019.9,,,17.3,29.3,No,0.0,No
2401,2015-12-30,Dartmoor,10.8,38.7,0.0,4.8,13.6,NNW,41.0,ENE,NNW,2.0,13.0,43.0,9.0,1015.4,1011.6,,,22.2,36.5,No,0.0,No
2402,2015-12-31,Dartmoor,14.7,40.3,0.0,14.8,13.6,SSW,56.0,N,SSW,9.0,24.0,21.0,10.0,1010.9,1009.1,,,30.0,38.3,No,0.0,No
2403,2016-01-01,Dartmoor,16.4,25.0,0.0,12.8,3.6,S,41.0,SE,SSE,19.0,24.0,75.0,61.0,1015.4,1015.6,,,19.2,21.6,No,0.0,No
2404,2016-01-02,Dartmoor,14.1,20.0,0.0,5.6,2.0,SE,50.0,SE,SE,24.0,31.0,68.0,66.0,1018.7,1016.8,,,15.9,18.6,No,0.0,No
2405,2016-01-03,Dartmoor,15.5,28.6,0.0,3.0,10.3,SE,54.0,ESE,SE,28.0,31.0,68.0,43.0,1016.9,1014.8,,,19.6,27.5,No,0.0,No
2406,2016-01-04,Dartmoor,16.0,28.1,0.0,6.4,10.3,SE,56.0,ESE,SE,19.0,31.0,75.0,46.0,1019.5,1016.6,,,18.3,26.6,No,0.0,No
2407,2016-01-05,Dartmoor,13.0,28.4,0.0,8.6,12.7,SSW,43.0,ESE,SSW,15.0,24.0,65.0,37.0,1018.1,1015.4,,,19.2,26.5,No,0.0,No
2408,2016-01-06,Dartmoor,16.7,25.9,0.0,7.4,11.6,ESE,52.0,SE,SE,22.0,33.0,78.0,50.0,1019.6,1019.4,,,18.6,23.5,No,0.0,No
2409,2016-01-08,Dartmoor,13.6,24.5,,6.8,12.0,SSW,41.0,SSE,SSW,13.0,22.0,61.0,44.0,1024.7,1022.6,,,16.4,22.6,,0.0,No
2410,2016-01-09,Dartmoor,10.6,26.9,0.0,6.8,11.8,SSW,33.0,SE,SSW,13.0,19.0,66.0,44.0,1022.4,1020.1,,,17.1,24.5,No,0.0,No
2411,2016-01-10,Dartmoor,11.0,32.8,0.0,7.6,8.8,SSW,30.0,ENE,NW,6.0,19.0,67.0,17.0,1016.8,1013.7,,,17.2,31.7,No,0.0,No
2412,2016-01-11,Dartmoor,14.1,30.3,0.0,7.4,6.4,SW,30.0,NW,S,9.0,2.0,41.0,75.0,1009.9,1011.5,,,24.0,19.4,No,1.2,Yes
2413,2016-01-12,Dartmoor,12.6,33.6,1.2,3.6,12.3,ESE,31.0,E,SSW,17.0,9.0,77.0,25.0,1014.4,1011.8,,,18.3,33.1,Yes,0.0,No
2414,2016-01-13,Dartmoor,16.8,39.2,0.0,9.4,5.8,NNW,54.0,NNE,WNW,11.0,28.0,30.0,17.0,1007.3,1005.5,,,30.4,37.8,No,1.0,No
2415,2016-01-14,Dartmoor,14.3,20.3,1.0,9.0,9.2,SW,52.0,SW,S,9.0,31.0,72.0,43.0,1021.1,1024.1,,,14.6,18.4,No,1.4,Yes
2416,2016-01-15,Dartmoor,10.5,22.5,1.4,6.4,10.5,SSE,44.0,S,SE,20.0,24.0,46.0,35.0,1032.5,1030.4,,,16.1,20.9,Yes,0.0,No
2417,2016-01-16,Dartmoor,5.4,27.5,0.0,5.8,12.8,SE,43.0,E,SE,11.0,22.0,59.0,32.0,1029.3,1024.1,,,16.4,26.9,No,0.0,No
2418,2016-01-17,Dartmoor,12.6,35.4,0.0,8.0,13.1,SSW,39.0,ENE,NNW,9.0,26.0,57.0,13.0,1020.8,1016.4,,,19.1,34.5,No,0.0,No
2419,2016-01-18,Dartmoor,10.5,30.2,0.0,9.6,12.0,SSW,41.0,SSE,SW,2.0,22.0,50.0,36.0,1015.7,1014.2,,,20.0,26.2,No,0.0,No
2420,2016-01-19,Dartmoor,8.1,37.9,0.0,7.4,7.8,NW,43.0,ENE,WNW,6.0,15.0,81.0,9.0,1013.3,1008.4,,,15.4,36.6,No,0.0,No
2421,2016-01-20,Dartmoor,15.5,31.6,0.0,9.0,13.3,ESE,37.0,SE,S,24.0,17.0,60.0,37.0,1009.4,1007.7,,,21.2,30.7,No,0.0,No
2422,2016-01-21,Dartmoor,15.9,30.3,0.0,8.0,11.5,SSW,30.0,SSE,SSW,6.0,17.0,71.0,32.0,1011.3,1009.3,,,19.4,28.8,No,2.4,Yes
2423,2016-01-22,Dartmoor,15.0,27.8,2.4,7.6,9.3,SSW,31.0,ENE,SW,4.0,15.0,94.0,52.0,1008.7,1007.6,,,15.6,26.5,Yes,0.4,No
2424,2016-01-23,Dartmoor,15.5,22.3,0.4,6.2,6.5,S,33.0,SSW,SW,13.0,19.0,71.0,60.0,1014.6,1015.9,,,18.2,19.6,No,0.2,No
2425,2016-01-24,Dartmoor,13.4,23.4,0.2,4.2,2.0,SW,31.0,W,SSW,9.0,19.0,91.0,60.0,1016.7,1015.7,,,16.1,21.7,No,0.0,No
2426,2016-01-25,Dartmoor,15.9,25.0,0.0,4.0,10.3,SE,43.0,ESE,SSE,22.0,20.0,57.0,38.0,1017.8,1017.3,,,19.7,24.7,No,0.0,No
2427,2016-01-26,Dartmoor,11.6,26.2,0.0,7.0,9.8,SE,43.0,SE,SE,30.0,24.0,70.0,54.0,1018.6,1015.5,,,18.6,25.0,No,0.0,No
2428,2016-01-27,Dartmoor,18.0,34.1,0.0,5.8,10.8,SW,37.0,ESE,SW,6.0,19.0,78.0,21.0,1010.5,1005.7,,,19.2,32.9,No,0.0,No
2429,2016-01-28,Dartmoor,15.9,24.9,0.0,9.0,3.9,W,57.0,NW,W,19.0,30.0,64.0,86.0,1006.4,1003.6,,,18.1,17.1,No,6.4,Yes
2430,2016-01-29,Dartmoor,7.8,20.1,6.4,3.2,4.4,SE,33.0,NW,N,9.0,6.0,95.0,70.0,1003.7,1003.1,,,10.9,15.3,Yes,0.6,No
2431,2016-01-30,Dartmoor,7.6,24.9,0.6,2.6,9.8,SSW,39.0,SSE,S,7.0,13.0,95.0,43.0,1007.0,1005.0,,,12.8,22.8,No,4.0,Yes
2432,2016-01-31,Dartmoor,12.6,23.0,4.0,5.6,1.6,S,56.0,S,SSW,22.0,26.0,96.0,84.0,1001.2,1001.1,,,17.0,19.1,Yes,2.8,Yes
2433,2016-02-01,Dartmoor,15.0,28.4,2.8,1.4,10.7,SSW,33.0,E,SSW,4.0,7.0,98.0,39.0,1007.1,1005.1,,,15.4,27.5,Yes,0.2,No
2434,2016-02-02,Dartmoor,15.1,26.5,0.2,8.0,0.0,SSW,31.0,NNE,SSW,7.0,17.0,57.0,90.0,1002.9,1003.1,,,22.2,18.6,No,2.2,Yes
2435,2016-02-03,Dartmoor,14.7,22.2,2.2,1.2,7.2,SSW,44.0,SSW,S,15.0,28.0,83.0,51.0,1011.1,1014.4,,,17.6,20.5,Yes,0.0,No
2436,2016-02-04,Dartmoor,14.8,23.6,0.0,6.2,10.7,SE,44.0,SSE,SSE,19.0,26.0,62.0,44.0,1021.4,1020.9,,,16.7,22.2,No,0.0,No
2437,2016-02-05,Dartmoor,15.0,28.2,0.0,6.2,12.8,SE,41.0,ESE,SE,24.0,24.0,63.0,42.0,1021.5,1017.8,,,17.3,27.1,No,0.0,No
2438,2016-02-06,Dartmoor,12.3,33.5,0.0,7.2,12.2,SSW,37.0,ENE,SW,7.0,20.0,78.0,27.0,1016.5,1013.8,,,17.6,32.6,No,0.0,No
2439,2016-02-07,Dartmoor,14.8,27.5,0.0,6.6,12.5,SSW,37.0,S,S,7.0,20.0,82.0,44.0,1018.1,1017.8,,,18.2,26.9,No,0.0,No
2440,2016-02-08,Dartmoor,13.8,26.1,0.0,7.2,10.3,SSW,43.0,SSE,S,15.0,24.0,68.0,40.0,1023.8,1022.5,,,17.4,25.2,No,0.0,No
2441,2016-02-09,Dartmoor,10.0,29.7,0.0,6.4,12.9,S,33.0,ESE,S,9.0,13.0,73.0,37.0,1022.2,1018.4,,,16.8,28.3,No,0.0,No
2442,2016-02-10,Dartmoor,8.8,26.9,0.0,6.8,12.6,SSW,35.0,S,SSW,6.0,20.0,86.0,46.0,1017.1,1015.4,,,14.3,25.1,No,0.0,No
2443,2016-02-11,Dartmoor,10.8,26.4,0.0,4.8,11.6,SSW,39.0,S,SSW,9.0,24.0,80.0,48.0,1018.2,1015.7,,,17.1,25.4,No,0.0,No
2444,2016-02-12,Dartmoor,10.3,30.5,0.0,6.2,12.6,S,30.0,E,WNW,9.0,13.0,74.0,23.0,1016.5,1012.4,,,17.3,29.6,No,0.0,No
2445,2016-02-13,Dartmoor,11.5,28.2,0.0,7.0,8.5,SW,43.0,NW,SW,4.0,20.0,78.0,42.0,1010.4,1008.8,,,16.1,27.2,No,0.0,No
2446,2016-02-14,Dartmoor,12.7,23.6,0.0,3.6,7.6,W,44.0,NNW,WSW,11.0,19.0,88.0,63.0,1013.0,1013.7,,,14.2,18.9,No,0.0,No
2447,2016-02-15,Dartmoor,11.5,23.4,0.0,4.8,9.0,W,44.0,NNW,WNW,9.0,24.0,89.0,45.0,1014.6,1012.6,,,14.2,21.7,No,1.0,No
2448,2016-02-16,Dartmoor,13.0,20.1,1.0,5.8,11.0,S,43.0,S,S,22.0,24.0,54.0,42.0,1018.9,1020.2,,,14.6,17.9,No,0.2,No
2449,2016-02-17,Dartmoor,11.8,21.4,0.2,6.0,0.9,SSW,37.0,SW,SW,9.0,20.0,75.0,84.0,1018.9,1017.3,,,16.5,19.1,No,0.4,No
2450,2016-02-18,Dartmoor,12.7,24.1,0.4,1.2,4.1,SSW,31.0,,W,0.0,7.0,97.0,60.0,1013.9,1010.9,,,15.1,22.1,No,1.6,Yes
2451,2016-02-19,Dartmoor,13.9,19.2,1.6,3.6,5.5,S,35.0,S,S,22.0,19.0,96.0,54.0,1013.8,1016.9,,,15.0,18.5,Yes,0.4,No
2452,2016-02-20,Dartmoor,8.8,22.3,0.4,3.6,6.0,S,39.0,,SSW,0.0,11.0,77.0,41.0,1023.5,1023.8,,,13.4,20.6,No,0.0,No
2453,2016-02-21,Dartmoor,7.7,30.4,0.0,3.6,11.7,E,43.0,E,NNE,9.0,9.0,74.0,25.0,1024.5,1020.8,,,14.5,28.0,No,0.0,No
2454,2016-02-22,Dartmoor,14.4,26.9,0.0,6.2,2.8,E,28.0,S,S,4.0,7.0,63.0,54.0,1021.4,1021.3,,,19.1,24.0,No,0.0,No
2455,2016-02-23,Dartmoor,13.8,36.1,0.0,4.4,1.9,W,46.0,N,W,6.0,17.0,47.0,27.0,1010.1,1009.8,,,22.7,32.1,No,5.2,Yes
2456,2016-02-24,Dartmoor,17.1,20.4,5.2,5.0,0.0,WSW,26.0,NNE,NNE,4.0,9.0,96.0,95.0,1012.1,1009.2,,,17.3,19.7,Yes,27.0,Yes
2457,2016-02-25,Dartmoor,15.9,23.9,27.0,0.6,8.3,WSW,44.0,W,W,4.0,24.0,96.0,51.0,1011.4,1012.4,,,17.1,23.2,Yes,0.0,No
2458,2016-02-26,Dartmoor,13.7,20.4,0.0,4.0,2.9,SW,35.0,WNW,W,9.0,9.0,87.0,61.0,1019.5,1020.9,,,15.3,19.4,No,0.2,No
2459,2016-02-27,Dartmoor,15.3,23.7,0.2,3.6,8.2,SW,31.0,,SSW,0.0,13.0,92.0,56.0,1022.5,1021.0,,,16.1,22.0,No,0.0,No
2460,2016-02-28,Dartmoor,15.0,22.1,0.0,5.2,3.0,SW,31.0,,SSW,0.0,17.0,80.0,56.0,1021.9,1021.7,,,17.2,20.8,No,0.0,No
2461,2016-02-29,Dartmoor,12.5,26.2,0.0,3.0,9.1,ESE,35.0,ESE,SE,4.0,15.0,83.0,44.0,1023.0,1020.0,,,14.8,25.1,No,0.0,No
2462,2016-03-01,Dartmoor,11.5,32.1,0.0,4.2,9.7,SSW,37.0,NNW,SSW,4.0,15.0,91.0,32.0,1016.6,1014.9,,,15.1,28.4,No,0.0,No
2463,2016-03-02,Dartmoor,11.8,25.1,0.0,5.8,10.8,SSW,33.0,,SW,0.0,17.0,88.0,60.0,1017.0,1017.5,,,14.7,24.9,No,0.0,No
2464,2016-03-03,Dartmoor,10.9,27.3,0.0,6.0,11.2,S,41.0,SE,SE,7.0,13.0,82.0,45.0,1021.6,1018.9,,,15.3,25.9,No,0.0,No
2465,2016-03-04,Dartmoor,13.0,30.4,0.0,3.6,11.3,SSW,33.0,ESE,SW,13.0,24.0,73.0,53.0,1017.2,1014.9,,,18.2,27.1,No,0.0,No
2466,2016-03-05,Dartmoor,14.4,26.5,0.0,6.4,8.2,SE,33.0,S,SE,9.0,17.0,82.0,48.0,1020.2,1019.5,,,17.2,25.3,No,0.0,No
2467,2016-03-06,Dartmoor,15.7,28.3,0.0,4.6,7.9,ESE,43.0,E,SE,13.0,24.0,75.0,46.0,1018.6,1018.2,,,18.3,26.8,No,0.0,No
2468,2016-03-07,Dartmoor,17.6,25.7,0.0,4.8,3.2,ESE,52.0,SE,SE,24.0,37.0,85.0,57.0,1020.0,1019.9,,,18.3,23.0,No,0.0,No
2469,2016-03-08,Dartmoor,16.9,35.5,0.0,4.0,7.8,SW,54.0,E,SSW,13.0,7.0,83.0,33.0,1017.3,1013.7,,,18.2,32.9,No,0.0,No
2470,2016-03-09,Dartmoor,17.4,26.2,0.0,3.4,1.6,SE,31.0,SSE,SSE,4.0,11.0,90.0,63.0,1017.0,1016.8,,,19.0,25.2,No,1.0,No
2471,2016-03-10,Dartmoor,15.7,22.4,1.0,3.2,0.4,SE,30.0,SE,ESE,15.0,15.0,94.0,90.0,1020.1,1018.2,,,15.9,18.1,No,0.4,No
2472,2016-03-11,Dartmoor,15.9,27.9,0.4,0.8,6.1,S,30.0,E,SW,6.0,11.0,96.0,64.0,1017.4,1016.2,,,18.1,26.0,No,0.2,No
2473,2016-03-12,Dartmoor,16.6,20.7,0.2,3.6,1.2,SE,28.0,S,S,13.0,15.0,96.0,80.0,1021.3,1021.5,,,16.6,19.9,No,0.0,No
2474,2016-03-13,Dartmoor,16.1,24.6,0.0,2.4,6.5,SE,31.0,E,SE,11.0,15.0,85.0,59.0,1020.8,1019.3,,,17.1,23.5,No,0.0,No
2475,2016-03-14,Dartmoor,14.7,19.5,0.0,4.2,4.3,SE,48.0,SSE,SE,20.0,26.0,81.0,58.0,1022.4,1022.4,,,15.2,17.9,No,0.0,No
2476,2016-03-15,Dartmoor,13.7,27.8,0.0,4.0,10.1,SE,46.0,SE,E,15.0,20.0,80.0,41.0,1020.9,1017.5,,,17.1,27.2,No,0.0,No
2477,2016-03-16,Dartmoor,13.5,33.4,0.0,5.2,10.7,W,39.0,E,W,9.0,11.0,80.0,26.0,1016.7,1012.8,,,16.2,32.2,No,0.0,No
2478,2016-03-17,Dartmoor,13.2,35.4,0.0,6.8,5.6,WNW,67.0,NNE,NNW,15.0,26.0,50.0,24.0,1008.6,1002.5,,,23.8,34.3,No,25.2,Yes
2479,2016-03-18,Dartmoor,12.0,17.6,25.2,7.6,5.9,SW,56.0,WSW,SW,11.0,31.0,86.0,55.0,1002.6,1008.3,,,13.1,16.8,Yes,1.2,Yes
2480,2016-03-19,Dartmoor,8.8,17.6,1.2,3.0,2.4,S,35.0,,SSE,0.0,22.0,96.0,60.0,1017.0,1018.9,,,11.9,16.8,Yes,0.0,No
2481,2016-03-20,Dartmoor,8.9,18.1,0.0,2.6,0.6,SSE,30.0,,SSE,0.0,19.0,97.0,60.0,1022.4,1021.9,,,10.9,16.8,No,0.0,No
2482,2016-03-21,Dartmoor,7.1,22.4,0.0,1.2,10.3,ESE,44.0,ESE,SE,6.0,17.0,97.0,49.0,1022.4,1019.7,,,11.5,21.8,No,0.0,No
2483,2016-03-22,Dartmoor,8.5,26.1,0.0,5.2,10.4,WNW,28.0,E,WSW,6.0,7.0,96.0,37.0,1018.9,1015.9,,,12.3,25.4,No,0.0,No
2484,2016-03-23,Dartmoor,12.2,22.2,0.0,5.0,2.1,SSW,26.0,,SSW,0.0,15.0,87.0,51.0,1015.9,1016.9,,,13.9,20.9,No,0.6,No
2485,2016-03-24,Dartmoor,13.6,18.0,0.6,1.2,0.1,SSW,24.0,S,SSW,7.0,13.0,88.0,73.0,1021.9,1020.5,,,15.0,17.1,No,0.0,No
2486,2016-03-25,Dartmoor,8.2,20.1,0.0,2.4,4.2,SSW,33.0,N,SW,2.0,11.0,91.0,56.0,1021.9,1021.3,,,11.4,19.0,No,0.0,No
2487,2016-03-26,Dartmoor,11.3,19.3,0.0,2.2,2.1,SW,31.0,WNW,SSW,7.0,20.0,93.0,79.0,1021.1,1021.2,,,14.5,16.6,No,0.0,No
2488,2016-03-27,Dartmoor,12.3,17.3,0.0,1.4,0.0,SSW,30.0,SSW,SSE,6.0,15.0,83.0,50.0,1023.4,1022.3,,,13.2,16.8,No,0.0,No
2489,2016-03-28,Dartmoor,10.9,17.9,0.0,2.6,0.0,S,28.0,,S,0.0,13.0,83.0,53.0,1021.2,1020.5,,,11.9,17.1,No,0.0,No
2490,2016-03-29,Dartmoor,11.0,17.4,0.0,0.6,0.9,SSE,26.0,WSW,SSE,7.0,13.0,88.0,57.0,1023.0,1021.9,,,11.9,16.6,No,0.0,No
2491,2016-03-30,Dartmoor,11.1,19.9,0.0,3.2,2.3,W,26.0,,SW,0.0,11.0,82.0,50.0,1022.6,1021.1,,,12.0,18.7,No,0.0,No
2492,2016-03-31,Dartmoor,11.9,22.9,0.0,1.8,6.2,NW,39.0,NNW,NW,9.0,20.0,97.0,51.0,1020.1,1017.4,,,12.9,22.2,No,0.0,No
2493,2016-04-01,Dartmoor,11.5,25.9,0.0,3.8,,NNW,63.0,N,NW,15.0,35.0,63.0,33.0,1012.7,1008.4,,,15.0,24.7,No,0.8,No
2494,2016-04-02,Dartmoor,12.5,19.3,0.8,,,SW,39.0,,SSW,0.0,20.0,92.0,45.0,1018.2,1021.7,,,13.3,18.2,No,0.0,No
2495,2016-04-03,Dartmoor,4.0,19.5,0.0,,,SSW,26.0,N,SSW,4.0,15.0,90.0,49.0,1028.3,1025.8,,,9.4,18.5,No,0.0,No
2496,2016-04-04,Dartmoor,2.6,23.9,0.0,12.6,9.3,SSW,22.0,,W,0.0,9.0,89.0,36.0,1023.3,1017.1,,,9.9,22.7,No,0.0,No
2497,2016-04-05,Dartmoor,8.8,24.9,0.0,4.0,3.2,NW,46.0,NNW,W,22.0,17.0,34.0,73.0,1009.2,1010.7,,,19.5,19.7,No,11.4,Yes
2498,2016-04-06,Dartmoor,12.0,17.1,11.4,1.4,6.4,SW,44.0,SW,SW,6.0,20.0,95.0,56.0,1017.0,1019.5,,,12.6,15.5,Yes,0.8,No
2499,2016-04-07,Dartmoor,6.1,17.7,0.8,3.0,1.2,WNW,28.0,NNE,SSW,6.0,11.0,91.0,92.0,1025.5,1024.0,,,10.8,13.8,No,0.4,No
2500,2016-04-08,Dartmoor,10.3,18.8,0.4,1.4,6.0,NW,28.0,N,W,7.0,4.0,84.0,76.0,1023.4,1021.8,,,13.9,17.7,No,0.4,No
2501,2016-04-09,Dartmoor,8.6,19.1,0.4,2.0,5.2,W,37.0,NNW,WNW,9.0,22.0,98.0,73.0,1022.8,1020.4,,,12.7,17.6,No,1.4,Yes
2502,2016-04-10,Dartmoor,12.5,19.8,1.4,3.0,6.5,W,43.0,NW,W,9.0,17.0,94.0,64.0,1020.9,1019.7,,,14.9,18.9,Yes,2.4,Yes
2503,2016-04-11,Dartmoor,13.3,18.6,2.4,1.2,4.2,SW,30.0,WSW,SSW,11.0,15.0,93.0,81.0,1023.8,1023.3,,,14.5,17.2,Yes,1.8,Yes
2504,2016-04-12,Dartmoor,12.6,17.3,1.8,2.0,3.3,SSE,35.0,SSW,SSW,4.0,9.0,88.0,74.0,1027.5,1025.5,,,13.2,16.3,Yes,0.4,No
2505,2016-04-13,Dartmoor,9.2,17.7,0.4,1.0,3.0,SE,24.0,SSE,SSE,4.0,15.0,97.0,70.0,1029.0,1026.7,,,12.9,17.2,No,0.0,No
2506,2016-04-14,Dartmoor,8.7,21.3,0.0,2.6,4.5,SW,28.0,ENE,WNW,6.0,11.0,95.0,52.0,1025.7,1023.4,,,11.3,20.6,No,0.0,No
2507,2016-04-15,Dartmoor,4.8,23.9,0.0,1.2,,NW,30.0,ENE,SSW,2.0,13.0,98.0,56.0,1022.4,1019.5,,,10.3,21.5,No,0.6,No
2508,2016-04-16,Dartmoor,10.3,17.4,0.6,,,SSW,31.0,SSE,SSW,13.0,19.0,96.0,70.0,1024.2,1023.7,,,13.8,15.9,No,0.6,No
2509,2016-04-17,Dartmoor,10.1,18.2,0.6,3.6,6.2,ESE,37.0,ESE,SE,19.0,26.0,65.0,53.0,1026.4,1023.1,,,14.0,17.1,No,0.0,No
2510,2016-04-18,Dartmoor,4.8,21.2,0.0,2.0,5.0,NNW,22.0,ENE,N,2.0,7.0,98.0,45.0,1020.1,1016.4,,,9.4,20.1,No,0.0,No
2511,2016-04-19,Dartmoor,6.5,25.6,0.0,2.4,8.1,NW,30.0,ENE,NW,4.0,19.0,91.0,29.0,1017.9,1016.2,,,10.6,24.9,No,0.0,No
2512,2016-04-20,Dartmoor,8.3,30.6,0.0,4.0,7.3,NNE,43.0,NE,NNE,6.0,17.0,68.0,22.0,1018.9,1014.8,,,16.1,30.0,No,0.2,No
2513,2016-04-21,Dartmoor,15.3,17.9,0.2,4.5,0.4,SSW,33.0,WSW,SSW,7.0,20.0,89.0,94.0,1019.9,1021.4,,,16.2,15.2,No,0.6,No
2514,2016-04-22,Dartmoor,9.1,16.8,0.6,1.2,2.7,SSW,31.0,S,SSW,6.0,20.0,75.0,51.0,1030.4,1029.0,,,12.5,14.9,No,0.0,No
2515,2016-04-23,Dartmoor,9.2,18.5,0.0,2.6,3.5,SSE,28.0,S,SSW,2.0,17.0,88.0,72.0,1031.8,1030.2,,,12.7,17.4,No,0.0,No
2516,2016-04-24,Dartmoor,8.5,20.8,0.0,0.6,9.4,E,26.0,E,ENE,7.0,4.0,80.0,53.0,1031.6,1028.2,,,13.5,19.6,No,0.2,No
2517,2016-04-25,Dartmoor,5.2,26.7,0.2,4.6,9.6,NNW,41.0,NE,NNW,4.0,19.0,86.0,25.0,1027.5,1024.4,,,12.4,26.3,No,0.0,No
2518,2016-04-26,Dartmoor,5.0,28.0,0.0,5.4,9.3,N,46.0,NNE,NNW,7.0,24.0,53.0,23.0,1024.6,1019.7,,,17.1,27.4,No,0.0,No
2519,2016-04-27,Dartmoor,17.0,27.8,0.0,9.0,2.4,NNW,63.0,N,NNW,22.0,31.0,35.0,25.0,1014.6,1011.1,,,21.3,27.0,No,1.4,Yes
2520,2016-04-28,Dartmoor,14.3,20.5,1.4,4.2,,NW,20.0,NW,N,6.0,9.0,96.0,66.0,1017.9,1016.0,,,15.5,19.8,Yes,6.0,Yes
2521,2016-04-29,Dartmoor,15.3,19.4,6.0,2.4,,N,43.0,N,NNW,17.0,19.0,89.0,79.0,1012.2,1010.6,,,15.8,18.1,Yes,4.6,Yes
2522,2016-04-30,Dartmoor,12.7,22.4,4.6,,,NNW,48.0,N,NNW,19.0,28.0,89.0,45.0,1011.6,1007.3,,,15.4,22.1,Yes,15.6,Yes
2523,2016-05-01,Dartmoor,9.3,15.2,15.6,,,NW,61.0,NW,WSW,11.0,20.0,94.0,58.0,1009.0,1013.1,,,10.8,14.2,Yes,5.4,Yes
2524,2016-05-02,Dartmoor,8.0,17.6,5.4,,,NNW,67.0,N,NNW,24.0,30.0,77.0,70.0,1010.3,1005.8,,,11.7,16.9,Yes,5.8,Yes
2525,2016-05-03,Dartmoor,11.7,16.0,5.8,,,W,63.0,WNW,WNW,24.0,22.0,92.0,72.0,998.7,1001.9,,,13.8,13.4,Yes,3.0,Yes
